Workflow,Distribution,Error,NumberNodes,ClusterSeed,Scheduler,Runtime,c5.2xlarge,c5.xlarge,c5a.2xlarge,c5a.xlarge,d3.2xlarge,d3.xlarge,i3.2xlarge,i3.large,i3.xlarge,m5.2xlarge,m5.large,m5.xlarge,m5a.2xlarge,m5a.large,m5a.xlarge,m5zn.2xlarge,m5zn.large,m5zn.xlarge,r5.2xlarge,r5.large,r5.xlarge,r5a.2xlarge,r5a.large,r5a.xlarge,z1d.2xlarge,z1d.large,z1d.xlarge,Nodes
viralrecon,exponential,0.1,40,0,MINMIN,518.5599999999998,0, 8, 27, 12, 3, 11, 4, 1, 0, 8, 4, 8, 20, 0, 3, 48, 0, 7, 0, 3, 17, 3, 6, 7, 0, 0, 6,{c5.2xlarge=0; c5.xlarge=8; c5a.2xlarge=27; c5a.xlarge=12; d3.2xlarge=3; d3.xlarge=11; i3.2xlarge=4; i3.large=1; i3.xlarge=0; m5.2xlarge=8; m5.large=4; m5.xlarge=8; m5a.2xlarge=20; m5a.large=0; m5a.xlarge=3; m5zn.2xlarge=48; m5zn.large=0; m5zn.xlarge=7; r5.2xlarge=0; r5.large=3; r5.xlarge=17; r5a.2xlarge=3; r5a.large=6; r5a.xlarge=7; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6}
viralrecon,exponential,0.1,40,2,STATIC,734.6699999999996,9, 6, 9, 14, 5, 4, 1, 0, 2, 51, 2, 0, 0, 4, 0, 15, 36, 7, 6, 2, 2, 1, 2, 3, 3, 0, 21,{c5.2xlarge=9; c5.xlarge=6; c5a.2xlarge=9; c5a.xlarge=14; d3.2xlarge=5; d3.xlarge=4; i3.2xlarge=1; i3.large=0; i3.xlarge=2; m5.2xlarge=51; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=4; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=36; m5zn.xlarge=7; r5.2xlarge=6; r5.large=2; r5.xlarge=2; r5a.2xlarge=1; r5a.large=2; r5a.xlarge=3; z1d.2xlarge=3; z1d.large=0; z1d.xlarge=21}
viralrecon,exponential,0.1,40,2,NOML,528.5899999999999,23, 49, 11, 14, 1, 0, 0, 0, 0, 28, 8, 0, 12, 9, 0, 9, 10, 3, 4, 1, 2, 2, 1, 1, 5, 0, 12,{c5.2xlarge=23; c5.xlarge=49; c5a.2xlarge=11; c5a.xlarge=14; d3.2xlarge=1; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=28; m5.large=8; m5.xlarge=0; m5a.2xlarge=12; m5a.large=9; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=10; m5zn.xlarge=3; r5.2xlarge=4; r5.large=1; r5.xlarge=2; r5a.2xlarge=2; r5a.large=1; r5a.xlarge=1; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.1,40,2,CUSTOMCLUSTERNOML,378.28999999999996,4, 13, 8, 7, 86, 2, 2, 3, 1, 25, 0, 0, 0, 0, 0, 9, 0, 8, 21, 0, 1, 0, 0, 0, 4, 0, 11,{c5.2xlarge=4; c5.xlarge=13; c5a.2xlarge=8; c5a.xlarge=7; d3.2xlarge=86; d3.xlarge=2; i3.2xlarge=2; i3.large=3; i3.xlarge=1; m5.2xlarge=25; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=8; r5.2xlarge=21; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=11}
viralrecon,exponential,0.1,40,2,TEXTDISTANCE,472.79999999999995,3, 16, 6, 11, 0, 0, 2, 1, 2, 16, 40, 0, 7, 23, 0, 14, 33, 14, 2, 1, 3, 2, 0, 2, 5, 0, 2,{c5.2xlarge=3; c5.xlarge=16; c5a.2xlarge=6; c5a.xlarge=11; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=1; i3.xlarge=2; m5.2xlarge=16; m5.large=40; m5.xlarge=0; m5a.2xlarge=7; m5a.large=23; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=33; m5zn.xlarge=14; r5.2xlarge=2; r5.large=1; r5.xlarge=3; r5a.2xlarge=2; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,2,CRITICALPATH,329.44,6, 30, 16, 56, 5, 5, 1, 0, 0, 0, 1, 0, 0, 0, 0, 28, 32, 7, 1, 2, 0, 0, 0, 0, 5, 0, 11,{c5.2xlarge=6; c5.xlarge=30; c5a.2xlarge=16; c5a.xlarge=56; d3.2xlarge=5; d3.xlarge=5; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=28; m5zn.large=32; m5zn.xlarge=7; r5.2xlarge=1; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=11}
viralrecon,exponential,0.1,40,2,CRITICALPATHREVERSE,374.91999999999996,12, 10, 40, 64, 5, 8, 0, 0, 0, 1, 2, 0, 0, 0, 0, 16, 18, 6, 4, 2, 0, 0, 0, 0, 2, 0, 15,{c5.2xlarge=12; c5.xlarge=10; c5a.2xlarge=40; c5a.xlarge=64; d3.2xlarge=5; d3.xlarge=8; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=16; m5zn.large=18; m5zn.xlarge=6; r5.2xlarge=4; r5.large=2; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=2; z1d.large=0; z1d.xlarge=15}
viralrecon,exponential,0.1,40,2,RESHIV2,362.8599999999999,18, 21, 34, 60, 6, 6, 0, 0, 0, 1, 1, 0, 0, 0, 0, 12, 22, 3, 0, 2, 2, 0, 0, 0, 4, 0, 14,{c5.2xlarge=18; c5.xlarge=21; c5a.2xlarge=34; c5a.xlarge=60; d3.2xlarge=6; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=1; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=22; m5zn.xlarge=3; r5.2xlarge=0; r5.large=2; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=14}
viralrecon,exponential,0.1,40,2,RESHIV3,362.85999999999984,18, 16, 32, 70, 7, 6, 0, 0, 0, 0, 2, 0, 0, 0, 0, 8, 16, 6, 0, 3, 2, 0, 0, 0, 5, 0, 15,{c5.2xlarge=18; c5.xlarge=16; c5a.2xlarge=32; c5a.xlarge=70; d3.2xlarge=7; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=2; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=8; m5zn.large=16; m5zn.xlarge=6; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=15}
viralrecon,exponential,0.1,40,2,RESHIMAX,532.0799999999999,8, 32, 17, 46, 8, 14, 1, 0, 0, 0, 1, 0, 0, 0, 0, 12, 26, 6, 4, 1, 0, 0, 0, 0, 5, 0, 25,{c5.2xlarge=8; c5.xlarge=32; c5a.2xlarge=17; c5a.xlarge=46; d3.2xlarge=8; d3.xlarge=14; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=26; m5zn.xlarge=6; r5.2xlarge=4; r5.large=1; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=5; z1d.large=0; z1d.xlarge=25}
viralrecon,exponential,0.1,40,2,RESHIFCFS,365.99999999999994,19, 14, 20, 72, 7, 6, 0, 0, 0, 0, 1, 0, 0, 0, 0, 10, 27, 8, 3, 1, 1, 0, 0, 0, 4, 0, 13,{c5.2xlarge=19; c5.xlarge=14; c5a.2xlarge=20; c5a.xlarge=72; d3.2xlarge=7; d3.xlarge=6; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=1; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=27; m5zn.xlarge=8; r5.2xlarge=3; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=4; z1d.large=0; z1d.xlarge=13}
viralrecon,exponential,0.1,40,3,MINMIN,581.8699999999999,13, 13, 33, 15, 6, 8, 2, 1, 0, 11, 3, 0, 1, 10, 0, 12, 36, 5, 7, 3, 2, 2, 2, 8, 1, 0, 11,{c5.2xlarge=13; c5.xlarge=13; c5a.2xlarge=33; c5a.xlarge=15; d3.2xlarge=6; d3.xlarge=8; i3.2xlarge=2; i3.large=1; i3.xlarge=0; m5.2xlarge=11; m5.large=3; m5.xlarge=0; m5a.2xlarge=1; m5a.large=10; m5a.xlarge=0; m5zn.2xlarge=12; m5zn.large=36; m5zn.xlarge=5; r5.2xlarge=7; r5.large=3; r5.xlarge=2; r5a.2xlarge=2; r5a.large=2; r5a.xlarge=8; z1d.2xlarge=1; z1d.large=0; z1d.xlarge=11}
viralrecon,exponential,0.1,40,3,MAXMIN,547.3299999999999,12, 5, 0, 4, 8, 0, 6, 0, 4, 37, 0, 6, 0, 1, 0, 15, 39, 8, 25, 8, 7, 2, 4, 2, 0, 0, 12,{c5.2xlarge=12; c5.xlarge=5; c5a.2xlarge=0; c5a.xlarge=4; d3.2xlarge=8; d3.xlarge=0; i3.2xlarge=6; i3.large=0; i3.xlarge=4; m5.2xlarge=37; m5.large=0; m5.xlarge=6; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=39; m5zn.xlarge=8; r5.2xlarge=25; r5.large=8; r5.xlarge=7; r5a.2xlarge=2; r5a.large=4; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.1,40,3,MCT,529.5499999999998,10, 3, 0, 6, 7, 0, 11, 0, 3, 17, 0, 5, 0, 1, 0, 15, 46, 12, 33, 9, 7, 0, 3, 3, 0, 0, 14,{c5.2xlarge=10; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=6; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=3; m5.2xlarge=17; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=15; m5zn.large=46; m5zn.xlarge=12; r5.2xlarge=33; r5.large=9; r5.xlarge=7; r5a.2xlarge=0; r5a.large=3; r5a.xlarge=3; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=14}
viralrecon,exponential,0.1,40,3,ROUNDROBIN,565.7399999999999,6, 1, 0, 0, 10, 0, 11, 0, 12, 73, 0, 5, 0, 1, 0, 4, 28, 2, 18, 10, 2, 0, 0, 6, 0, 0, 17,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=10; d3.xlarge=0; i3.2xlarge=11; i3.large=0; i3.xlarge=12; m5.2xlarge=73; m5.large=0; m5.xlarge=5; m5a.2xlarge=0; m5a.large=1; m5a.xlarge=0; m5zn.2xlarge=4; m5zn.large=28; m5zn.xlarge=2; r5.2xlarge=18; r5.large=10; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=6; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=17}
viralrecon,exponential,0.1,40,3,STATIC,743.6999999999997,16, 3, 0, 5, 7, 0, 3, 0, 0, 58, 0, 3, 0, 0, 0, 14, 51, 10, 21, 3, 2, 0, 0, 2, 0, 0, 7,{c5.2xlarge=16; c5.xlarge=3; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=3; i3.large=0; i3.xlarge=0; m5.2xlarge=58; m5.large=0; m5.xlarge=3; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=14; m5zn.large=51; m5zn.xlarge=10; r5.2xlarge=21; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=7}
viralrecon,exponential,0.1,40,3,NOML,524.3199999999999,14, 16, 0, 8, 4, 0, 0, 0, 0, 80, 0, 9, 0, 5, 0, 11, 23, 9, 6, 5, 5, 0, 0, 0, 0, 0, 10,{c5.2xlarge=14; c5.xlarge=16; c5a.2xlarge=0; c5a.xlarge=8; d3.2xlarge=4; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=80; m5.large=0; m5.xlarge=9; m5a.2xlarge=0; m5a.large=5; m5a.xlarge=0; m5zn.2xlarge=11; m5zn.large=23; m5zn.xlarge=9; r5.2xlarge=6; r5.large=5; r5.xlarge=5; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10}
viralrecon,exponential,0.1,40,3,CUSTOMCLUSTERNOML,341.6099999999999,8, 6, 0, 0, 81, 0, 5, 0, 0, 48, 0, 4, 0, 0, 0, 9, 0, 13, 17, 0, 6, 0, 0, 0, 0, 0, 8,{c5.2xlarge=8; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=0; d3.2xlarge=81; d3.xlarge=0; i3.2xlarge=5; i3.large=0; i3.xlarge=0; m5.2xlarge=48; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=0; m5zn.xlarge=13; r5.2xlarge=17; r5.large=0; r5.xlarge=6; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8}
viralrecon,exponential,0.1,40,3,TEXTDISTANCE,359.9999999999999,6, 1, 0, 5, 2, 0, 4, 0, 2, 64, 0, 16, 0, 25, 0, 7, 35, 17, 3, 7, 6, 1, 0, 2, 0, 0, 2,{c5.2xlarge=6; c5.xlarge=1; c5a.2xlarge=0; c5a.xlarge=5; d3.2xlarge=2; d3.xlarge=0; i3.2xlarge=4; i3.large=0; i3.xlarge=2; m5.2xlarge=64; m5.large=0; m5.xlarge=16; m5a.2xlarge=0; m5a.large=25; m5a.xlarge=0; m5zn.2xlarge=7; m5zn.large=35; m5zn.xlarge=17; r5.2xlarge=3; r5.large=7; r5.xlarge=6; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=2}
viralrecon,exponential,0.1,40,3,CRITICALPATH,336.63,16, 9, 0, 39, 15, 0, 1, 0, 0, 4, 0, 1, 0, 0, 0, 19, 62, 13, 4, 4, 0, 0, 0, 0, 0, 0, 18,{c5.2xlarge=16; c5.xlarge=9; c5a.2xlarge=0; c5a.xlarge=39; d3.2xlarge=15; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=19; m5zn.large=62; m5zn.xlarge=13; r5.2xlarge=4; r5.large=4; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=18}
viralrecon,exponential,0.1,40,3,CRITICALPATHREVERSE,450.8499999999999,43, 6, 0, 38, 12, 0, 1, 0, 0, 3, 0, 1, 0, 0, 0, 10, 58, 14, 4, 4, 2, 0, 0, 0, 0, 0, 10,{c5.2xlarge=43; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=38; d3.2xlarge=12; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=3; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=58; m5zn.xlarge=14; r5.2xlarge=4; r5.large=4; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10}
viralrecon,exponential,0.1,40,3,RESHIV2,551.5599999999998,47, 11, 0, 32, 18, 0, 0, 0, 0, 5, 0, 1, 0, 0, 0, 20, 37, 6, 2, 4, 4, 0, 0, 0, 0, 0, 19,{c5.2xlarge=47; c5.xlarge=11; c5a.2xlarge=0; c5a.xlarge=32; d3.2xlarge=18; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=20; m5zn.large=37; m5zn.xlarge=6; r5.2xlarge=2; r5.large=4; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=19}
viralrecon,exponential,0.1,40,3,RESHIV3,584.5199999999999,27, 4, 0, 35, 21, 0, 0, 0, 0, 7, 0, 1, 0, 0, 0, 22, 56, 13, 2, 5, 4, 0, 0, 0, 0, 0, 9,{c5.2xlarge=27; c5.xlarge=4; c5a.2xlarge=0; c5a.xlarge=35; d3.2xlarge=21; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=7; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=22; m5zn.large=56; m5zn.xlarge=13; r5.2xlarge=2; r5.large=5; r5.xlarge=4; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9}
viralrecon,exponential,0.1,40,3,RESHIMAX,353.65999999999997,30, 6, 0, 35, 21, 0, 1, 0, 0, 8, 0, 1, 0, 0, 0, 17, 47, 10, 5, 4, 1, 0, 0, 0, 0, 0, 19,{c5.2xlarge=30; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=35; d3.2xlarge=21; d3.xlarge=0; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=17; m5zn.large=47; m5zn.xlarge=10; r5.2xlarge=5; r5.large=4; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=19}
viralrecon,exponential,0.1,40,3,RESHIFCFS,355.3399999999999,30, 8, 0, 55, 11, 0, 0, 0, 0, 4, 0, 1, 0, 0, 0, 27, 44, 9, 2, 3, 2, 0, 0, 0, 0, 0, 10,{c5.2xlarge=30; c5.xlarge=8; c5a.2xlarge=0; c5a.xlarge=55; d3.2xlarge=11; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=1; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=27; m5zn.large=44; m5zn.xlarge=9; r5.2xlarge=2; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=10}
viralrecon,exponential,0.1,40,4,MINMIN,658.4599999999999,16, 6, 0, 7, 7, 0, 9, 0, 1, 26, 0, 4, 0, 3, 0, 9, 47, 9, 31, 8, 5, 0, 1, 4, 0, 0, 12,{c5.2xlarge=16; c5.xlarge=6; c5a.2xlarge=0; c5a.xlarge=7; d3.2xlarge=7; d3.xlarge=0; i3.2xlarge=9; i3.large=0; i3.xlarge=1; m5.2xlarge=26; m5.large=0; m5.xlarge=4; m5a.2xlarge=0; m5a.large=3; m5a.xlarge=0; m5zn.2xlarge=9; m5zn.large=47; m5zn.xlarge=9; r5.2xlarge=31; r5.large=8; r5.xlarge=5; r5a.2xlarge=0; r5a.large=1; r5a.xlarge=4; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=12}
viralrecon,exponential,0.1,40,4,MAXMIN,523.9499999999999,12, 2, 16, 12, 7, 2, 3, 15, 0, 8, 0, 0, 5, 0, 22, 23, 16, 25, 0, 8, 6, 3, 3, 2, 0, 0, 16,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=16; c5a.xlarge=12; d3.2xlarge=7; d3.xlarge=2; i3.2xlarge=3; i3.large=15; i3.xlarge=0; m5.2xlarge=8; m5.large=0; m5.xlarge=0; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=23; m5zn.large=16; m5zn.xlarge=25; r5.2xlarge=0; r5.large=8; r5.xlarge=6; r5a.2xlarge=3; r5a.large=3; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=16}
viralrecon,exponential,0.1,40,4,MCT,531.3599999999998,12, 2, 22, 36, 5, 1, 4, 12, 0, 4, 0, 0, 5, 0, 22, 21, 17, 16, 0, 5, 4, 2, 7, 0, 0, 0, 9,{c5.2xlarge=12; c5.xlarge=2; c5a.2xlarge=22; c5a.xlarge=36; d3.2xlarge=5; d3.xlarge=1; i3.2xlarge=4; i3.large=12; i3.xlarge=0; m5.2xlarge=4; m5.large=0; m5.xlarge=0; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=22; m5zn.2xlarge=21; m5zn.large=17; m5zn.xlarge=16; r5.2xlarge=0; r5.large=5; r5.xlarge=4; r5a.2xlarge=2; r5a.large=7; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=9}
viralrecon,exponential,0.1,40,4,ROUNDROBIN,456.53999999999985,0, 1, 1, 7, 12, 2, 3, 49, 0, 5, 0, 0, 8, 0, 48, 25, 5, 16, 0, 6, 3, 9, 2, 0, 0, 0, 3,{c5.2xlarge=0; c5.xlarge=1; c5a.2xlarge=1; c5a.xlarge=7; d3.2xlarge=12; d3.xlarge=2; i3.2xlarge=3; i3.large=49; i3.xlarge=0; m5.2xlarge=5; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=48; m5zn.2xlarge=25; m5zn.large=5; m5zn.xlarge=16; r5.2xlarge=0; r5.large=6; r5.xlarge=3; r5a.2xlarge=9; r5a.large=2; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=3}
viralrecon,exponential,0.1,40,4,STATIC,553.8599999999998,11, 3, 22, 24, 1, 3, 2, 3, 0, 15, 0, 0, 3, 0, 44, 14, 19, 25, 0, 3, 2, 0, 2, 1, 0, 0, 8,{c5.2xlarge=11; c5.xlarge=3; c5a.2xlarge=22; c5a.xlarge=24; d3.2xlarge=1; d3.xlarge=3; i3.2xlarge=2; i3.large=3; i3.xlarge=0; m5.2xlarge=15; m5.large=0; m5.xlarge=0; m5a.2xlarge=3; m5a.large=0; m5a.xlarge=44; m5zn.2xlarge=14; m5zn.large=19; m5zn.xlarge=25; r5.2xlarge=0; r5.large=3; r5.xlarge=2; r5a.2xlarge=0; r5a.large=2; r5a.xlarge=1; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8}
viralrecon,exponential,0.1,40,4,NOML,524.3199999999997,25, 15, 85, 12, 0, 0, 0, 0, 0, 20, 0, 0, 8, 0, 4, 11, 9, 6, 0, 1, 1, 0, 0, 0, 0, 0, 8,{c5.2xlarge=25; c5.xlarge=15; c5a.2xlarge=85; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=20; m5.large=0; m5.xlarge=0; m5a.2xlarge=8; m5a.large=0; m5a.xlarge=4; m5zn.2xlarge=11; m5zn.large=9; m5zn.xlarge=6; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8}
viralrecon,exponential,0.1,40,4,CUSTOMCLUSTERNOML,341.9599999999999,8, 4, 24, 32, 31, 1, 0, 25, 0, 37, 0, 0, 5, 0, 2, 9, 2, 18, 0, 0, 1, 0, 0, 0, 0, 0, 6,{c5.2xlarge=8; c5.xlarge=4; c5a.2xlarge=24; c5a.xlarge=32; d3.2xlarge=31; d3.xlarge=1; i3.2xlarge=0; i3.large=25; i3.xlarge=0; m5.2xlarge=37; m5.large=0; m5.xlarge=0; m5a.2xlarge=5; m5a.large=0; m5a.xlarge=2; m5zn.2xlarge=9; m5zn.large=2; m5zn.xlarge=18; r5.2xlarge=0; r5.large=0; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6}
viralrecon,exponential,0.1,40,4,TEXTDISTANCE,356.7699999999999,6, 8, 5, 12, 0, 0, 2, 4, 0, 26, 0, 0, 23, 0, 28, 13, 23, 42, 0, 3, 3, 1, 0, 2, 0, 0, 5,{c5.2xlarge=6; c5.xlarge=8; c5a.2xlarge=5; c5a.xlarge=12; d3.2xlarge=0; d3.xlarge=0; i3.2xlarge=2; i3.large=4; i3.xlarge=0; m5.2xlarge=26; m5.large=0; m5.xlarge=0; m5a.2xlarge=23; m5a.large=0; m5a.xlarge=28; m5zn.2xlarge=13; m5zn.large=23; m5zn.xlarge=42; r5.2xlarge=0; r5.large=3; r5.xlarge=3; r5a.2xlarge=1; r5a.large=0; r5a.xlarge=2; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=5}
viralrecon,exponential,0.1,40,4,CRITICALPATH,525.2599999999999,10, 5, 87, 47, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 10, 16, 20, 0, 0, 0, 0, 0, 0, 0, 0, 8,{c5.2xlarge=10; c5.xlarge=5; c5a.2xlarge=87; c5a.xlarge=47; d3.2xlarge=1; d3.xlarge=1; i3.2xlarge=1; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=10; m5zn.large=16; m5zn.xlarge=20; r5.2xlarge=0; r5.large=0; r5.xlarge=0; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=8}
viralrecon,exponential,0.1,40,4,CRITICALPATHREVERSE,341.7799999999999,21, 2, 70, 62, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 20, 0, 1, 1, 0, 0, 0, 0, 0, 6,{c5.2xlarge=21; c5.xlarge=2; c5a.2xlarge=70; c5a.xlarge=62; d3.2xlarge=0; d3.xlarge=2; i3.2xlarge=0; i3.large=0; i3.xlarge=0; m5.2xlarge=0; m5.large=0; m5.xlarge=0; m5a.2xlarge=0; m5a.large=0; m5a.xlarge=0; m5zn.2xlarge=6; m5zn.large=14; m5zn.xlarge=20; r5.2xlarge=0; r5.large=1; r5.xlarge=1; r5a.2xlarge=0; r5a.large=0; r5a.xlarge=0; z1d.2xlarge=0; z1d.large=0; z1d.xlarge=6}
